"id","agcy_agencies_id","title","tags","created_at","created_by_agency_member_id","updated_at","updated_by_agency_member_id","deleted_at","deleted_by_agency_member_id"
569,75,"Daio Wasabi Farm : เที่ยวไร่วาซาบิไดโอะ ไร่วาซาบิที่ใหญ่ที่สุดในญี่ปุ่น ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจญี่ปุ่น,ไร่วาซาบิไดโอะ,แพคเกจไร่วาซาบิไดโอะ,ทัวร์ไร่วาซาบิไดโอะ,รีวิวไร่วาซาบิไดโอะ","2022-07-11 10:21:29",263,"2022-07-12 07:34:13",263,"2022-07-12 07:34:13",263
570,75,"Daio Wasabi Farm : เที่ยวไร่ไดโอะวาซาบิ นากาโนะ ไร่วาซาบิที่ใหญ่ที่สุดในญี่ปุ่น ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจญี่ปุ่น,ไร่วาซาบิไดโอะ,แพคเกจไร่วาซาบิไดโอะ,ทัวร์ไร่วาซาบิไดโอะ,รีวิวไร่วาซาบิไดโอะ","2022-07-12 07:28:23",263,"2022-07-12 07:28:23",263,NULL,NULL
571,75,"สุวะ ไทฉะ : หนึ่งในศาลเจ้าที่เก่าแก่ที่สุดในญี่ปุ่น จังหวัดนากาโนะ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจญี่ปุ่น,ศาลเจ้าสุวะ ไทฉะ,แพคเกจศาลเจ้าสุวะ ไทฉะ,รีวิวศาลเจ้าสุวะ ไทฉะ,ทัวร์ศาลเจ้าสุวะ ไทฉะ","2022-07-12 08:00:44",263,"2022-07-12 08:00:44",263,NULL,NULL
572,149,"ข้อมูลการทำหนังสือเดินทาง อัพเดทปี 2565","","2022-07-12 08:09:14",484,"2022-08-30 04:55:23",482,NULL,NULL
573,149,"อัพเดทสถานที่ทำพาสปอร์ต ปี 2565","","2022-07-12 10:25:22",485,"2022-07-14 02:18:46",485,NULL,NULL
574,78,"รายละเอียด pocket wifi  & travel sim  สำหรับใช้งานต่างประเทศ ","","2022-07-12 14:40:40",274,"2022-07-18 07:38:55",274,"2022-07-18 07:38:55",274
576,75,"วัดเซนโคจิ : วัดพุทธเก่าแก่ จังหวัดนากาโนะ","","2022-07-14 09:31:00",263,"2022-07-14 09:31:00",263,NULL,NULL
577,102,"เที่ยวต่างประเทศยังไงไม่ให้พัง และต้องปังตลอดทริป!","ทัวร์,ทัวร์ต่างประเทศ,ทัวร์ญี่ปุ่น,เที่ยวต่างประเทศ,ทัวร์เกาหลี,ทัวร์เวียดนาม","2022-07-15 02:00:01",332,"2022-07-15 02:00:01",332,NULL,NULL
578,75,"VIETNAM VINPEARL SAFARI : สวนสัตว์แห่งฟูโกว๊ก","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,สวนสัตว์แห่งฟูโกว๊ก,แพคเกจสวนสัตว์แห่งฟูโกว๊ก,ทัวร์สวนสัตว์แห่งฟูโกว๊ก,รีวิวสวนสัตว์แห่งฟูโกว๊ก","2022-07-15 09:06:37",263,"2022-07-15 09:06:37",263,NULL,NULL
579,75,"THE CAFE APARTMENT : คาเฟ่อพาร์ทเมนท์สุดชิค ที่เมืองโฮจิมินห์ ประเทศเวียดนาม","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,คาเฟ่อพาร์ทเมนท์,แพคเกจคาเฟ่อพาร์ทเมนท์,ทัวร์คาเฟ่อพาร์ทเมนท์,รีวิวคาเฟ่อพาร์ทเมนท์","2022-07-15 09:49:10",263,"2022-07-15 09:49:10",263,NULL,NULL
580,75,"อควาเรียม : ความสนุกขนาดใหญ่แห่งเกาะฟูโกว๊ก เวียดนาม","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,อควาเรียม,แพคเกจอควาเรียม,ทัวร์อควาเรียม,รีวิวอควาเรียม","2022-07-15 10:22:41",263,"2022-12-30 02:52:26",263,NULL,NULL
581,75,"Grand World : สถานที่ท่องเที่ยวแหล่งรวมความบันเทิงที่มาฟูโกว๊กต้องมาชม","ทัวร์เวียดนาม,เที่ยวเวียดนาม,รีวิวเวียดนาม,แพคเกจเวียดนาม,Grand World Phu Quoc,แพคเกจGrand World Phu Quoc,ทัวร์Grand World Phu Quoc,รีวิวGrand World Phu Quoc","2022-07-18 03:38:14",263,"2022-07-18 03:44:16",263,NULL,NULL
582,149,"เที่ยวเกาหลี 2022 ลงทะเบียน K-ETA อย่างไร","","2022-07-18 11:01:18",484,"2022-07-18 11:01:18",484,NULL,NULL
583,78,"UPDATE! 2022 ประเทศที่คนไทยเดินทางได้ไม่ต้องขอวีซ่า ","","2022-08-09 08:20:14",274,"2022-08-09 08:20:14",274,NULL,NULL
584,78,"14 หัวปลั๊ก ทั่วโลก เตรียมให้พร้อม ก่อนออกเดินทาง ","ปลั๊กไฟ,ปลั๊กไฟยุโรป,ปลั๊กท่องเที่ยว,ปลั๊กไฟType A,ปลั๊กไฟ Type B,ปลั๊กไฟ Type C,ปลั๊กไฟ Type D,ปลั๊กไฟ Type E,ปลั๊กไฟ Type F,ปลั๊กไฟ Type H,ปลั๊กไฟ Type K,ปลั๊กไฟ Type I,ปลั๊กไฟ Type M,ปลั๊กไฟ Type N,ปลั๊กไฟ Type G,ปลั๊กไฟ Type L","2022-08-10 11:41:53",274,"2022-08-10 12:06:40",274,NULL,NULL
585,149,"อัพเดทข้อมูลการเดินทางเข้าไต้หวัน","","2022-08-17 09:08:39",484,"2022-08-17 09:08:39",484,NULL,NULL
586,149,"มาตราการเดินทางเข้าญี่ปุ่น เดินทางท่องเที่ยวญี่ปุ่นต้องเดินทางกับบริษัททัวร์เท่านั้น!!","","2022-08-19 09:35:34",484,"2022-08-19 09:35:34",484,NULL,NULL
587,50,"5 ประเทศแถบสแกนดิเนเวีย กลุ่มประเทศในฝันของนักเดินทางทั่วโลก","","2022-09-06 05:13:17",163,"2022-09-06 05:13:17",163,NULL,NULL
588,145,"จอร์เจีย Georgia","","2022-09-07 08:18:00",477,"2022-09-07 08:18:00",477,NULL,NULL
589,149,"บานาฮิลล์ (Bana Hills) เมืองฝรั่งเศสแห่งเวียดนาม","","2022-09-13 06:12:57",485,"2022-09-13 06:20:02",485,NULL,NULL
590,149,"ไต้หวันประกาศฟรีวีซ่าตั้งแต่ 29 กันยายน 2565","","2022-09-26 03:34:28",484,"2022-09-26 03:34:28",484,NULL,NULL
591,50,"บานาฮิลล์ BANAHILLS  ดานัง เวียดนามกลาง ","","2022-09-26 10:38:15",163,"2022-09-26 10:38:15",163,NULL,NULL
592,78,"เตรียมตัวก่อนเดินทางท่องเที่ยวสิงคโปร์","สิงคโปร์,ท่องเที่ยวสิงคโปร์,ทัวร์สิงคโปร์,singapore","2022-10-04 17:37:16",274,"2022-10-04 19:00:08",274,NULL,NULL
593,78,"อัปเดตที่เที่ยวสิงคโปร์  2022 ","","2022-10-04 19:37:20",274,"2022-10-04 19:37:20",274,NULL,NULL
594,78,"สวนสนุก Wolmi Theme Park  ใกล้โซล ณ เมืองอินชอน ประเทศเกาหลีใต้ ","Incheon,Korea,Wolmi Theme Park,ที่เที่ยวต่างประเทศ,ที่เที่ยวอินชอน,ที่เที่ยวเกาหลี,ที่เที่ยวเอเชีย,ทัวร์เกาหลี,ประเทศเกาหลีใต้,สวนสนุกวอลมิ,อินชอน,เกาหลี,เอเชีย","2022-10-10 11:37:25",274,"2022-10-10 16:00:51",274,NULL,NULL
595,75,"ขอบคุณคุณลูกค้า บริษัทเพ็ชรพิชัยการเกษตร ทัวร์ญี่ปุ่น Kawaii Kyushu 6-10 Oct’22","","2022-10-11 04:52:37",263,"2022-10-17 08:45:08",263,"2022-10-17 08:45:08",263
596,75,"ปราสาทสึรุงะ : ปราสาทนกกระเรียนที่เก่าแก่แห่งฟุกุชิมะ และชมใบไม้เปลี่ยนสี","","2022-10-20 03:56:05",263,"2022-10-20 03:56:05",263,NULL,NULL
597,149,"กลับมาแล้วว!! ขบวนรถไฟลอยน้ำสุดโรแมนติก  กลางเขื่อนป่าสักชลสิทธิ์ เปิดบริการทุกเสาร์ - อาทิตย์ เริ่มเที่ยวแรก 5 พ.ย. 65","","2022-11-03 08:13:53",565,"2022-11-03 10:24:39",484,NULL,NULL
598,149,"อัพเดท จุดตรวจ โควิด-19 ที่สนามบินสุวรรณภูมิ, สนามบินดอนเมือง, สนามบินเชียงใหม่","","2022-11-10 07:30:26",565,"2022-11-10 07:30:26",565,NULL,NULL
599,75,"ฮอกไกโด : เช็คลิสต์ที่เที่ยวฤดูหนาว ที่ไม่ควรพลาด","","2022-11-16 09:56:37",263,"2022-11-16 09:56:37",263,NULL,NULL
600,73,"ทะเลหมอกอัยเยอร์เวง เบตง ยะลา","","2022-11-27 15:08:20",254,"2022-11-27 15:08:20",254,NULL,NULL
601,73,"Penang Street Art Malaysia","","2022-11-27 15:25:33",254,"2022-11-27 15:25:33",254,NULL,NULL
602,149,"แนะนำที่เที่ยวไทยรับลมหนาว ส่งท้ายปี อย่าได้พลาดความฟิน เอฟชุดไปฟินกันกับบรรยากาศดีๆ ปลายปี-ต้นปี","","2022-12-06 03:12:37",565,"2022-12-06 03:12:37",565,NULL,NULL
603,75,"รีวิวขอบคุณ กรุ๊ป Kawaii  Kyushu  ทัวร์ญี่ปุ่น 15-19 Nov' 22 ","","2022-12-07 10:27:27",263,"2022-12-08 03:33:59",263,"2022-12-08 03:33:59",263
604,75,"Switzerland : ธารน้ำแข็ง Aletsch Glacier ที่ใหญ่ในเทือกเขาแอลป์ในช่วงฤดูร้อน","","2022-12-20 10:17:06",263,"2022-12-20 10:17:06",263,NULL,NULL
605,149,"ประเทศน่าเที่ยว ""สายมูเตลู""","","2022-12-20 11:06:21",565,"2022-12-23 04:15:54",484,NULL,NULL
606,182,"ชมพิพิธภัณฑ์ชั้นยอดในรูปแบบ Virtual Tours","","2022-12-24 12:36:27",588,"2022-12-24 12:36:27",588,NULL,NULL
608,182,"อียิปต์จัด ""ขบวนเสด็จทองคำ"" ย้ายมัมมี่ฟาโรห์-ราชินี 22 พระองค์เข้าพิพิธภัณฑ์แห่งใหม่","","2022-12-24 12:39:47",588,"2022-12-24 12:39:47",588,NULL,NULL
609,182,"ไปเกาหลีต้องลงทะเบียน K-eta","","2022-12-24 12:49:51",588,"2022-12-24 12:49:51",588,NULL,NULL
610,75,"1 ปี มี 1 ครั้ง ยามากุจิ : งานประดับไฟ TOKIWA FANTASIA 2022","","2022-12-27 03:56:26",263,"2022-12-30 02:49:53",263,NULL,NULL
611,75,"ยามากุจิ ศาลเจ้าโมะโตะโนะซุมิอินาริ : ศาลเจ้าริมทะเล เมืองนากาโตะ ที่มีประตูโทริแดงถึง 123 อัน","","2023-01-04 09:47:57",263,"2023-01-10 05:19:13",263,NULL,NULL
612,75,"ชิโมโนะเซกิ จังหวัดยามากุ : ลองมาชิม ซูชิ ตลาดปลา (Karato Market)","","2023-01-06 03:24:47",263,"2023-01-09 09:56:01",263,NULL,NULL
613,75,"รีวิว บ่อน้ำเบปปุเบนเท็น เมืองมิเนะ จังหวัดยามากุจิ หนึ่งใน 100 บ่อน้ำที่มีชื่อเสียงที่สุดในญี่ปุ่น","","2023-01-06 07:51:45",263,"2023-01-09 02:47:40",263,NULL,NULL
614,75,"Nagato Yumoto Onsen : นากาโตะ ยูโมโตะ ออนเซ็น","","2023-01-10 15:01:36",263,"2023-01-10 15:01:36",263,NULL,NULL
615,145,"33 ประเทศเที่ยวได้ไม่ต้องขอวีซ่า","","2023-01-30 11:09:38",477,"2023-01-30 11:09:38",477,NULL,NULL
